Text,is_humor
"Ay Dios, que montón de temas😢😭",0
"Ay me gusta como se ve mi perfil ahora, estoy enamorada de mi propia cuenta ❤",0
Amo infinitamente a las personas que me rodean 💕,0
Solucionar todos los problemas durmiendo.,0
"Serie y vinito, quiennnnnnn la pasa mallllllll? nnnaaaddiiieee",0
A veces me dan ganas de agarrar mis 20 pesos y desaparecer.,0
Señorío de Cristiano simulando un penalti con un 5-2 y contra 9 jugadores.,0
Qué estrés con las personas impacientes.,0
"-Dr, ¿cómo hago para vivir 100 años? -Nada de sexo, alcohol ni vicios -¿Y funciona? –No se, pero seguro que se le va a hacer largo",1
A mi niño interior lo mató mi ex y en su lugar dejó odio.,0
"—Hijo, ¿puedo contarte una historia? —¡Claro, papá! —Ok. Había una vez, un carro, y ese carro atropelló a tu perro esta mañana, entonces...",1
"Yo voy a hacer AM AM AM...
Y si te como, va ser tu culpa",0
Que trampo,0
Alexitimia: incapacidad de amar.,0
"#NuncaPense ni pienso, siempre la cago",0
"-Doctor, hace una semana que no como, no duermo y no tomo agua, ¿Que cree que tengo? -Pues hambre, sueño y sed. -¬¬'",1
"RT @Soytusintoma: Iba un ciego caminando por la calle, en eso pasa frente una pescadería, y dice:
Adiós, muchachasss. 
(Cc. @ChisteMalo )",1
Ya no puedo con esta pinche rodillaa,0
"Hace 3 horas termine de cenar y ahora tengo hambre,soy un bebé recien nacido ♥",0
"—Mi amor, quiero que todo sea como antes.
—¿Como cuando nos conocimos?
—No, antes.",1
Quédate con quién te mandé canciones porque se preocupa que te salgas de tus gustos 🖤🤘🏻,0
Hey mae!! --Eres como Pinky soloo..--¿como asi? --Sin cerebro. ¬¬,1
"""Pon de mierda la sangre y de piedra el corazon""",0
"Un sr me dice q ese baby d 6 anos montao""en 4track es de el.Le conteste q le habia regalado un pasaje pal mas alla...y me acaba d insultar.",0
Hoy quería que me hackearan poquito.,0
@g_alarcon23 podes venir a mi ofi ??,0
Amó caminar en las mañanas frescas🤤😍,0
Ya es hora de empezar a quejarse porque mañana es PINCHE LUNES. PINCHE DIJE!!!,0
"¿Qué hace un gallego corriendo y gritando por el campo?
Siembra el pánico.",1
"“¿Sexo con condón? A ver, cómete un tamal con hoja”.

—El Brayan tratando de justificar el embarazo de la Yeni.",1
"donde se bañan los lapices 

EN LAPIS-CINA #xD #JAJAJA #RT",1
"Mi Twitter es tan sad que ya no sé si en verdad soy feliz, ahhh jajaja",0
"Antes el hombre que se enojaba con su vieja se iban a la cantina, ahora sólo escribe indirectas en redes sociales. 

Se pierden los valores.",1
Mierdaa hoy no ha sido mi diaa!!!,0
"""Nunca pierdas la fe. Los mejores comienzos vienen después de los peores finales."" Bob Marley",0
"Menos revolu,mas vacilon,y mas seguro!!cual vas a ver@Prospe_PR: Estoy en el cine con todos los panas y creeme que es mejor que las calles.""",0
Que fome es estar enferma,0
Manual de excusas infalibles: 1.) Me quedé sin saldo. 2.) Se me agotó la batería. 3.) Tengo diarrea. 4.) No quiero dañar nuestra amistad #RT,1
"En la peluquería.

-¿Cómo lo quiere al corte?
-Profundo y en la garganta.",1
"Un cocodrilo bebé a su papá:

-Cuándo sea grande voy a tener mucho dinero!

-¿Qué vas a ser?

-Cartera papá, cartera.",1
"No le basto con ser tan linda, tenía que sonreír.",0
"Lanzar el teléfono cuando estás molesto ... y despues, revisar si está todo bien.",0
"me hago la gila, pero me entero de todo",0
Hoy River campeón del mundo frente al Barcelona! Alguien va a ver el partido? #MundialDeClubes,0
No sé si me despertó el hambre o la pobreza,1
"""O sea, no es Maluma pero tampoco es Bad Bunny."" #RankeandoBatosEnLaOficina",0
"Amor es conocer todas sus cualidades, empezar a conocer sus defectos y aprender a aceptarlos.",0
"#DiaMundialDelAgua hay que conservar el agua, a tomar Chela se ha dicho¡¡",1
"Cómo evitar que te dejen en visto:

1. No.
2. Le.
3. Escribas.
4. A quien.
5. Le vales madre.",0
Buen día a los que no comparten el mate por miedo a que le dejen una miga de media tonelada en la bombilla. A los demás no.,0
"mujer, un hombre ademas de abrirte las piernas te debe abrir todos los sentidos, si no, no sirve guau",0
"—¿Está enojaya mi bebé peshosha?

—No. Y habla bien, pareces pendejo.",1
"Las mujeres inteligentes abren la mente.
Las fáciles abren las piernas.
Las dulces abren el corazón. 
Y yo aquí: abriendo el refrigerador.",1
Si te llamo luz me iluminas.,0
Gracias APTRA por no nominarme,0
sinceramente no se que hago a esta hora despierta,0
"Me intriga de qué manera se va a desempeñar Trump, ¿Qué estupideces dirá hoy?  #Debates",0
"— Mi amor, te voy a regalar la lampara de Aladino vacía — Y yo para que quiero esa chingadera? — Pues pa que guardes tu pinche genio.",1
"#EnUnaEscuelaNuncaFalta el nerd que le recuerda al maestro que encargo tarea, justo el día que tu no la llevaste.",1
Sra de 180 kg va al Dr: -Hace meses q mi marido no me hace el amor. -Y ha pensado en dieta -Si así no puede sin comer menos,1
Tener un tweet bueno y que te de alzheimer momentáneo.,0
"Amor es decirle a tu novia que se estacionó bien, aunque tengas que dar dos pasos grandes para llegar a la banqueta.",1
"¿Sabes chistes de Citroen? 
 C3 C4",1
SITUACION SENTIMENTAL: Con más mala suerte que la ardilla de la era del hielo :(,1
¿Alguien había notado que la ganadora de Miss Universo siempre es del planeta Tierra?,1
Necesito a alguien con quién hacer ejercicio por las tardes o ir al gym!,0
¿Por qué los gorilas tienen las narices (los agujeros de la nariz) tan grandes? ...  Porque tienen unos dedos enormes!,1
Al menos ya puedo calmarme.,0
La Piramide de las re mil putas,0
En 2 meses ya es 2018 y todavía sigo sin hacer nada de lo que dije que iba hacer en 2010.,1
"#FirstDates565
Hay que ver el daño que ha hecho el puto gray",0
Robar las ideas de una persona es plagio. Pero robar las de muchas personas es investigación #chistes #humor,1
"""Y para mi, una ensalada con triple porción de carne al pastor, 5 tortillas, mucha salsa, cebolla y piña... Ah y sin lechuga""

—Yo a dieta.",1
La vecina les grito tan fuerte a sus hijos que hasta yo me puse a recoger mi tiradero.,1
Enano te amo me quiero casa contigo dame bola,0
"No mamen, la gente que comparte las imágenes de los niños del Colegio Americano, dan igual de asco que la persona que cometió la tragedia!",0
"Ay, discúlpame, se va a terminar la batería de mi teléfono y no podré contestar tus mensajes nunca más.",1
#RojoCorrupto #CremaMarero,0
Decían que @DaniCeballos46  era el @JNavas  del Betis.... Para eso tienen que tener educaciòn y muchos valores.,0
"Si las putas brillaran, tú serías ""Las Vegas"".😆",1
"¿Se acuerdan cuando se hacían novios y para coger esperaban como 7 meses?
Ahora es: Hola ¿Quieres venir a comer a mi casa? el menú es: verga",1
No veo las horas que llegue el invierno❄😍,0
Despertar de una siesta y no saber si mirar la hora o el calendario.,0
"Un hombre hace planes de futuro cuando compra dos cajas de cerveza
#frases",1
"USA: Primera Dama estudió Artes y Leyes en Harvard y Princeton.

México: Primera Dama - tiene un diploma del CEA de Televisa. 

 RIP México",0
"Buenos dias a todos. Bonito sábado de #ElClasico. A disfrutar. 
Barcelona vs Real Madrid.",0
"Chocolate, café, hombres. Tres cosas que son mejores si vienen enriquecidos. via @hadacon #fb",1
#MiMamáEsChingonaPor despertar temprano y hacer esos panqueques 🥞 deliciosos 🤤,0
"“Total el dinero va y viene.”

-YO ANTES DE COMPRAR UNA PENDEJADA",1
len mta y3ne🙂,0
"Me voy a dormir,estoy rendida!!!!!!!!!!los quieroooo!!!!!!",0
La tierra es plana por eso se llama planeta. Si fuera redonda se llamaría redondeta.,1
Ojalá mañana rinda bien 😞,0
"Por culpa de mi ex me acostumbré a los mimos y ahora quiero, estaría odiannnndo.",0
Las personas se sienten confundidas cuando una frase no termina de la manera que ellos salchicha,1
La política cambiaría radicalmente si empezáramos a elegir pájaros para gobernarnos.,0
"Las mujeres tienen 6 sentidos:
— Tacto
— Gusto.
— Olfato.
— Oído.
— Vista.
— Detección de putas.",1
Estoy al pedo y empiezo a mandar memes a los grupos ajajajajaja,0
"- Oye, ¿quieres ser mi sol?
- ¡sí, claro!
- Pues hazme un favor y ¡¡aléjate 150.000.000 de kilómetros de mí!!.",1
"Increíble lo depre que estoy, rosario que te pasaaaaa",0
"#امانه_المدينه_تتجاهل_الشهيد
#فيصل_يحتاج_متبرع_كليه
#اعتقو_سالم_ياشمر

#شيوخ_زهران_للترند
EnESC",0
Que hubo una explosion en Boston?? Ya mismo suben la gasolina...digo digo como cualquier excusa es buena...,1
"""BAJATE MIJO"" Sera mi huevo, alli me iba la chancleta y ya estaba abajo. #EUGaviotas",0
Estúpidas y sensuales ganas de querer besarte antes de dormir.,0
Me dejó de seguir Nahir,0
Típico: Ver fotos y comentarios antiguos y darse cuenta cómo cambian las cosas.,0
Ojala todos los dias me levante como hoy  temprano y con ganas de estudiar,0
Que ganas de tener amigas que quieran hacer algo y no te suspendan el mismo dia jajajaja,0
"Tú me tratas mal, yo te trato peor. Tú me tratas bien, yo te trato mejor. Así de simple.",0
"Un tipo en una ferretería pregunta al vendedor: 
-Señor, ¿tiene serruchos? 
-No, no tengo. 
-¿Y sierras? 
-A las 9.",1
"-Mamá Mamá, ¿los sapos usan anteojos? -No Juancito -¡Entonces la abuela se cayó al pozo!",1
"Luke, soy tu padre.
.
-Lo sé, me lo dijo Villarejo.",0
"Por lo menos la""Natequilera"",esa.La puerca ninfomana,cafre d anoche no ha salido a ensenar sus ""carnes"" hoy.",0
"Encuesta mágica 

Estimado lector ¿participarías en alguna dinámica para ganarte una Gift Card de algún lugar de ropa o comida?",0
"#DRegaloQuiero   

Que te dejes de pendejadas.",0
"Recibir ""mensajes cadenas"" por whatsapp y otras formas de saber que tus amigos son retrasados de por vida.",1
"El teclado debería tener una tecla de:  ""Mi mamá esta detrás de mi, por eso no te respondo"". xD",1
#TwitterEstáMásLentoQue Yo intentando levantarme por las mañanas.,1
Vivimos con miedo al fracaso y la realidad es que la única forma de aprender es equivocándonos.,0
Oye que yo no sé que ha hecho tan grave sofía ahí dentro para que querais echarla antes que a Carolina que es una falsa  #GHDUO5F,0
"""El que se va no vuelve aunque regrese"". 
                - José Emilio Pacheco.",0
"—¿Qué haces amor?
—Hablo con una amiga.
— :)
—¿Y tú?
— :)
—¿Estás brava?
— :)
— ¿Todo bien?
— :)
—¿Hola?
— :)",1
Publican hasta cuando se sacan el calzón de la raya de las nalgas y después arman un desmadre porque la gente se mete en su “vida privada”.,0
¿Es obligatorio que te guste lo que hace Rosalía?,0
Siempre ando emputado,0
"Ahora que te veo bien, sos idéntica a la desesperación.",0
Toda una vida siendo un pelotudo para que venga una mina y me tome en serio. Gila.,1
#LunesIntratable NADIE PUEDE CREER Q DIJO TODO ESO XQ LA ESCUCHABAN...ES UNA TÍPICA CF,0
"cuando veo que alguien escribe ""ahr"" en vez de ""ahre"" me dan ganas de sacarme los ojos con un saca corcho.",0
mi compañero se estaba levantando a una mina en una joda y la vomito cuando chapaban q asco lpm sigo twntada,0
Buenos días razita #ClaroVideoMeTraeAPawPatrol,0
Que guapa es maca por favor,0
Esto es muy Bueno.,0
Solamente quiero empezar las clases para usar la campera de la promo 😍,0
"#TeDasCuentaQueTegustaCuando niegas que te gusta y cuando tus amigos te dicen ""mira, ahí viene"", rápidamente decís ""DÓNDEEEEEEE"".",0
"Ponte 2 corchos_""@guzabra: @Lyanna_PR Ay sí, y el gotereo nasal, los ojos llorosos, de to'. Siento que me voy a deshidratar por la nariz.""",0
"ME MATA cuando dicen ""no te tenía tan así"" y bueno quien te manda a hacerte ideas sobre mi jajajajaj",0
Me caga enfermarme :(,0
"Un buen amigo es aquel que llora tu muerte, pero un mejor amigo ese es el que busca las esferas del dragón para revivirte.",0
#YoLoQueQuieroEs seguir durmiendo.,0
Todo es negocio,0
"No puedo creer que mamá dijo la frase ""el día que te cases..."" y yo ke ke ke, mujer eso no va a pasar nunca",0
Donde le doy like a tus ojitos tan bonitos morra.,0
Yo también de pequeño odiaba estar solo en casa; y ahora lo veo como el paraíso.,0
"Hoy fue un hermoso programa 

#NicoEnLaTribunaDeGuido",0
"—Buenas, ¿cuánto valen los chocolates Ferrero?
—$140.
—¿Y el bote de Nutella?
—$60.
—¿Y los m&amp;m's?
—$40.
—¿Me regala un Duvalín?",1
Es una total bendición que esten en mi vida @Eldadenise @9928Rodri @magnrao @marymaregz @zayetsy @priscilazapatam @annacristina_c  @0lizz0,0
♪ El Pollito Pío ♪ El Gallo Cocorocó ♪ La Gallina Có ♪ Y el Pollito Pío ♪ Y mi cerebro hecho mierda con esta pinche canción @ ♪ ♪ ♪,1
"Hay 3 cosas en la vida que no se rechazan: 

1) Milanesas. 
2) Siesta.
3) Fernet.",0
El aborto tiene que ser legal ya! Sobre todo en Córdoba y Chaco plz,0
ME ENOJO CUANDO se acaban los tamalitos de verde,0
Cara cartón,0
"""Riquelme pasate a nafta hijo de puta"" #chistes",1
"–¿Salimos?
–Tengo novio.
–¿Puedo salir con ustedes?",1
El que tiene padrino se bautiza y yo estoy bieeeen bautizado 😉,0
Mi debilidad tiene nombre y apellido.,0
¿Cuál es la mejor crema antiarrugas? Adobe Photoshop. by @hadacon #fb,1
Yo sí me ando comiendo el Canapés de Rahmar #MasterChefMx,0
"La obesidad está claramente relacionada con la diabetes tipo 2, hipertensión, colesterol y triglicéridos altos y cardiopatías",0
Para que haces dieta si te andas comiendo al salame ese,1
Sera que es linda mi hermana,0
¿Felicidad? Felicidad es ver una señal wifi sin candadito.,1
"“Pinche culote, marca MATAMEAPEDOS” 

—Jaime Sabines, del recuento de poemas en prosa, del Fondo de Cultura Económica.",0
"Eres como una cancion en inglés: Me gustas, me haces sentir bien, pero a veces no te entiendo.",0
"- Bienvenido a la entrevista, ¿Ha traído el titulo?
- No sabía que había que traer uno...¿""La Entrevista infernal"" le parece bien?",1
"“Ok, te voy a dejar dormir 8 horas seguidas, pero a cambio vas a despertar con dolor de espalda”

— Mi cuerpo.",1
Mi papá quiere cargarme créditos con su cuenta del banco ksjdkshs y no puede JAJA,0
"Buen día, intensos e intensas. Veo que están todos sufriendo por amor. Me sumaría, pero hace rato se me agotaron las palabras.",0
"Soy el Miss Colombia de la Navidad, las coronas me duran menos de 3 minutos.",1
"ahora me viene a dar sed la puta q lo parió, ni media gana de bajar a buscar agua",0
"Sí, los ricos también lloran. Pero se limpian las lágrimas en pañuelos de seda mientras van rumbo a París.",1
#antorchasGT Le dije que necesitaba algo ardiente ... Y se fue a traer la antorcha. #chiste,1
La cabeza me va a explotar.,0
No confirmes con tu boca lo que tus ojos no han visto.,0
"""Asesino entra a mi habitación""
 -Llegó tu hora.
-NO ESTÉS TAN SEGURO
*Me tapo hasta la cabeza*
-Hijo de puta.
*Se va*",1
"La nueva de los q apoyan al gobierno de mierda este: ""ya te dije prefiero me roben los grandes y no los negros"" . Sin comentarios",0
"—Aquí están los tres Reyes Magos, Jésus.
—Yo traje oro.
—Yo incienso.
—Yo amigo, mira, bolsos, pulseras, CDs, todo bien barato, chéquele.",1
Es irónico que tu mamá te diga mal educado.,0
No Cambia Más 😠Que Personalidad De Mieer..,0
"Hay 5 putas en la calle, Ya, Ye, Yi, Yu, ¿cual falta?",1
Los chicos de brasil ya me organizan mi cumple 😁,0
Si seré asquerosa que con apenas ver estas fotos ya me vienen tremendas náuseas,0
"Niñas de 13 años que tienen 13 años, que vergüenza, yo a su edad tenía 13 años.",1
Xq me pongo mal x gente que ya no sabe ni que existo?,0
"—¿Por qué no me contestas en Whatsapp?

—Iba manejando, amor

—¿Y en un semáforo no puedes?

—¡NO HAY SEMÁFOROS EN MARIO KART!",1
Pasa cupido y me dice: OLEEEEEEEE,1
"""Nadie quita a nadie, la gente elige con quien estar.""",0
"Me puse a llorar en el tren sin motivo aparente, necesito dejar de menstruar ya.",0
Como me clavo cuando apreto sin querer las caritas de la historia faaaaa,0
"—Yo traje incienso. —Yo traje mirra. —Yo traje oro... —NO MAMES BALTASAR, QUEDAMOS QUE NO PASARA DE CIEN PESOS.",1
Quiero viajar y conocer muchos lugares.,0
